pitcher,player_name,pitch_type,game_year,num_pitches,xgb_stuff_plus,lgb_stuff_plus,avg_release_speed,avg_hb,avg_ivb,avg_spin,avg_rv,avg_spin_efficiency,avg_ax,avg_az,avg_ay,avg_vx0,avg_vy0,avg_vz0,xgb_pred_rv,lgb_pred_rv
657277,"Webb, Logan",SI,2025,809,98.62583,98.3974042027194,92.57799752781212,15.5578739184178,0.3614833127317676,1956.4202719406676,0.00043008220333742506,15.743240909991684,-17.537920825470138,-31.924629350834092,29.636298339997637,8.148879266822146,-134.569437603605,-0.4402944985251172,0.0021694785,0.002489074661029815
657277,"Webb, Logan",ST,2022,776,101.72525,102.1819587628866,82.45631443298969,-10.286907216494846,0.6332474226804123,2626.506443298969,-0.01111029196947216,10.571268062257873,7.691011244080374,-31.79003797324753,22.52633665701779,3.265540821079749,-120.09529848601319,-0.428835088130504,-0.0026841771,-0.0036316413537953503
657277,"Webb, Logan",ST,2023,587,103.55537,103.95298126064736,84.30971039182283,-12.347529812606474,0.48183986371379894,2554.6984667802385,-0.00850656825496736,12.675543158330413,9.878421221593822,-31.743102228747727,24.69501499662599,2.4414489423121886,-122.77312333188735,-1.204320936928479,-0.0066198143,-0.00737990421735625
657277,"Webb, Logan",ST,2024,633,105.093994,105.63491311216428,83.79447077409164,-16.42900473933649,-0.9000947867298578,2602.0837282780412,-0.008868259105472977,16.59460217315319,13.204368798680047,-32.99760442248714,24.57390090079835,2.122834161900795,-122.0249310577565,-0.6764206863521931,-0.0098267775,-0.010787785277563206
657277,"Webb, Logan",ST,2025,668,104.42845,105.40239520958085,84.5817365269461,-14.608203592814371,-0.5960479041916168,2537.4625748502995,0.0005301894214817556,14.830173754590428,11.600081430445336,-32.78963648543246,25.182089848121947,3.6103426641385683,-123.1362967120576,-0.5287282688145396,-0.008422032,-0.01028044000250765
657376,"Schmidt, Clarke",FC,2023,549,97.74991,97.70510018214937,91.34790528233151,-3.137049180327869,7.455956284153006,2725.8998178506376,0.010587557634070828,8.44994871717695,2.340563984350557,-24.35651732571944,25.732087453535605,3.9993482179542363,-133.0817122285472,-2.783711638173957,0.0033229368,0.003273567846182451
657376,"Schmidt, Clarke",FC,2024,450,99.58689,99.38222222222223,92.43333333333334,-2.517333333333333,8.405866666666666,2711.4377777777777,-0.0033675482333959724,9.102462835718066,1.7288068141128463,-23.216422318318706,27.509908946883954,3.9868707584338163,-134.62604194695376,-2.860140187424601,0.00030832543,0.0006102799631912359
657376,"Schmidt, Clarke",FC,2025,406,97.533005,98.03571428571429,92.257881773399,-0.6916256157635469,10.228669950738917,2738.229064039409,-1.518489476201836e-05,10.483076658161531,-0.11295685831268933,-21.231730687954798,27.546730384415568,3.813979565926258,-134.35208389219267,-3.5471138117382512,0.0035330788,0.002665186192257141
657376,"Schmidt, Clarke",SI,2023,465,96.294624,96.68387096774194,93.48193548387097,9.216774193548387,6.88,2547.9548387096775,-0.004886491120226448,11.82539638086789,-10.68622375203428,-24.410946987836795,28.886255546610453,5.101055431883332,-136.06491040804562,-3.828296112793764,0.0066211983,0.005640636614466414
657376,"Schmidt, Clarke",ST,2023,540,104.10963,103.745,86.05814814814815,-8.958222222222222,4.3933333333333335,2948.6537037037037,0.017963308924882775,10.261101833452647,7.213751503769917,-28.013398469290387,23.75326604676999,3.5333953992983385,-125.35818513025022,-2.5346591372438194,-0.0077944207,-0.006943501668776897
657508,"Baumann, Mike",FF,2023,415,98.59904,98.97180722891567,96.33638554216867,8.082795180722892,17.445975903614457,2227.356626506024,0.014662785414375457,19.34399617038079,-10.331024761435618,-11.82152106226379,32.13454030224969,6.403681109527042,-140.03398047596798,-6.238903553215708,0.0021845272,0.0014251000012590863
657571,"Ferguson, Caleb",FF,2023,571,100.64606,100.68861646234676,95.77898423817864,-6.80784588441331,14.94598949211909,2303.5796847635725,0.014721570965093763,16.593325528018557,8.989872061051475,-15.075528450543976,30.882263790328217,-7.182649346649066,-139.27245613352594,-4.7315917582160765,-0.0016729818,-0.0017119348140258864
657612,"Hill, Tim",SI,2024,499,96.32605,96.56492985971944,88.71543086172345,-15.626693386773548,-5.426452905811623,2094.763527054108,0.003332390490950231,16.7145700723021,16.83452065850689,-38.584182093697265,26.663168997801044,-11.560535960896225,-128.51722917927225,5.119274576591846,0.006534375,0.0058317431551349365
657612,"Hill, Tim",SI,2025,627,97.141624,96.6883572567783,88.48883572567783,-15.854928229665074,-6.416076555023924,2059.5805422647527,-0.0078051481835392945,17.236855103023167,16.907237868488366,-39.54616036695883,26.747312783061076,-11.24754522917321,-128.19448238823534,5.469371758292955,0.005053682,0.005694901042928379
657649,"Koenig, Jared",SI,2024,410,96.62464,96.22268292682928,95.02341463414633,-14.407024390243903,11.377170731707318,2317.048780487805,-0.01439341016589449,18.519094256185596,17.488745504081333,-18.945118125431563,30.80047544724397,-9.67556050646621,-137.96043843213423,-5.58939409781685,0.0059587853,0.006477174959937969
657649,"Koenig, Jared",SI,2025,439,99.43235,98.88337129840548,95.81093394077449,-14.708063781321185,11.262779043280181,2353.1776765375853,-0.014950685952115919,18.687938476521516,17.966303718083037,-18.751025263528497,31.76118537229758,-9.097193845516513,-139.11228311344848,-6.043233142690217,0.0006051703,0.001573441441312073
657746,"Ryan, Joe",FF,2022,1056,96.03078,95.48001893939393,92.03882575757575,10.652954545454547,14.75715909090909,2181.817234848485,-0.004755289062788368,18.29195516691979,-12.431294651184327,-17.139987722314714,28.432687757615323,8.215380467215986,-133.8101431071453,-2.035500098354346,0.0071973577,0.00801261714925037
657746,"Ryan, Joe",FF,2023,1282,97.820206,97.02995319812793,92.24828393135725,10.152074882995318,14.422652106084243,2209.9134165366613,-0.0005916495360288044,17.749289037343363,-12.044696849810524,-17.475697564858834,28.26820286934492,8.599750144637026,-134.10459640549396,-1.703500130162945,0.0036511347,0.004965621597853214
657746,"Ryan, Joe",FF,2024,735,103.536194,101.67945578231291,94.08312925170068,11.64930612244898,13.757224489795918,2278.1156462585036,-0.008017187206451061,18.11877698265917,-14.16581232310063,-17.60759015485227,30.06927175638327,8.990111874796963,-136.73294413672974,-1.6841987643262608,-0.00707023,-0.003499104576655556
657746,"Ryan, Joe",FF,2025,1022,102.83484,101.14070450097847,93.75792563600784,12.600587084148728,13.548023483365949,2294.24168297456,-0.006890085508360623,18.6215535227899,-15.125404432215444,-17.95431040847733,31.086834459654675,9.176457749329478,-136.20558720153497,-1.80486180226847,-0.00568805,-0.00243987899899095
